2.21924, -0.48187
2.42148, -0.45596
2.61989, -0.42228
2.82212, -0.39119
3.02042, -0.29793
3.21873, -0.21503
3.42117, -0.29016
3.61981, -0.37824
3.81823, -0.35233
4.01657, -0.27979
4.21872, -0.20725
5.02019, -0.17617
