4.8982, 50.540
4.9964, 50.544
5.0967, 50.574
5.1969, 50.628
5.2973, 50.625
5.3976, 50.620
5.4979, 50.634
5.5962, 50.642
5.6985, 50.678
5.7968, 50.663
5.8972, 50.621
5.9974, 50.700
