2.21985, -0.79793
2.42209, -0.77202
2.62048, -0.72798
2.82269, -0.68653
3.02099, -0.59585
3.21930, -0.51036
3.41790, -0.58031
3.62026, -0.61399
3.81867, -0.58031
4.02085, -0.52332
4.21924, -0.48187
5.01678, -0.39378
