4.8957, 50.771
4.9982, 50.744
5.0984, 50.780
5.1966, 50.817
5.2970, 50.787
5.3973, 50.804
5.4977, 50.762
5.5980, 50.814
5.6962, 50.789
5.7966, 50.779
5.8969, 50.793
5.9972, 50.838
