4.504880572,51.49055759
4.591966173,51.47592068
4.689307723,51.45994132
4.806081598,51.43700308
4.924624773,51.41970504
5.039629346,51.40346217
5.156403221,51.37113358
5.273177095,51.3448666
5.389950969,51.31940784
5.506724844,51.29758604
5.623498718,51.27091495
5.740272592,51.24788083
5.857046467,51.2187851
5.973820341,51.19292223
6.090594215,51.16503882
6.20736809,51.13553898
6.324141964,51.10563504
6.440915838,51.07573109
6.557689713,51.04663536
6.674463587,51.01673142
6.791237461,50.98723158
6.908011336,50.95732763
7.01632855,50.92975758
7.111580926,50.89177016
7.20820276,50.84970684
7.310163074,50.81031796
7.428185867,50.76145199
7.547457578,50.71476651
7.661733615,50.67201755
7.751641851,50.63435937
7.841538842,50.60247084
7.945832825,50.56300978
8.066018923,50.51649363
8.181908146,50.47967271
8.298682021,50.44370716
8.415455895,50.40854982
8.532229769,50.37096783
8.649003644,50.33500227
8.765777518,50.29903672
8.882551392,50.26266705
8.999325267,50.22508507
9.116099141,50.18467433
9.232873015,50.14345538
9.349646889,50.10062
9.466420764,50.05818872
9.583194638,50.01575745
9.699968512,49.97413439
9.816742387,49.93210722
9.933516261,49.88967595
10.05029014,49.84077895
10.16706401,49.78339571
10.28383788,49.72641657
10.40061176,49.66903332
10.51738563,49.61205418
10.63415951,49.55507504
10.75093338,49.4980959
10.86770726,49.44071265
10.98448113,49.38332941
11.101255,49.32473384
11.21802888,49.26492595
11.33480275,49.20592627
11.45157663,49.1473307
11.5683505,49.08752281
11.68512438,49.02811902
11.80189825,48.9723118
11.91867212,48.91070338
11.99652137,48.87051715
