Complexity,Loss,Equation
1,0.7873172,"-2.428696"
3,0.6338952,"35.745235 / x6"
5,0.6020215,"(x2 * 0.550334) + -6.2015443"
8,0.6017928,"abs((x3 + x1) - -4.7597976) * -0.41929916"
9,0.5426879,"-7.6164627 - (((x3 + x6) + -9.660753) * 0.22020468)"
13,0.5228839,"((x1 * -0.49591073) - ((0.32834914 - (x6 + 1.2737702)) * -0.2353507)) + -5.791263"
23,0.5000575,"((abs(x2) * abs(1.4840246 - ((x1 + x6) * -0.07711875))) * ((((x3 * -0.37019834) + 1.3760673) * 0.3687386) - 0.9287332)) - 1.2026883"
26,0.49354604,"((x2 * (1.1360148 - abs((x6 + (x3 + 0.36120507)) * -0.057436917))) * (((x6 + ((x0 + 0.37938693) / 0.23742631)) * -0.033605844) - 1.0081053)) - 1.1415837"
27,0.4812682,"((abs(0.46549484 - ((x6 + ((x3 + -0.30243802) / -0.13104737)) * 0.041147318)) * ((((x6 + x1) / 1.5075885) * -0.050158914) - 0.69254124)) * abs(x2)) - 0.7459643"
