2.100000000000000089e+00 5.072236158329197764e+01 7.389234030787150687e-02 7.455012693294094106e-02
2.899999999999999911e+00 5.092612347029547948e+01 8.916326647403138850e-02 8.352031309723173536e-02
3.799999999999999822e+00 5.096974743635740168e+01 7.934979776457140588e-02 7.409627947058083919e-02
4.900000000000000355e+00 5.083867490106593579e+01 1.119698048354180742e-01 1.037133447898952454e-01
5.900000000000000355e+00 5.066476990739513298e+01 1.235862609090432329e-01 1.101250171804721845e-01
6.799999999999999822e+00 5.048140809780591809e+01 2.174521681537839868e-01 1.766121078316018611e-01
7.900000000000000355e+00 5.012264556188254261e+01 6.696274854430015466e-01 3.648358332655732283e-01
9.800000000000000711e+00 4.984336077329131598e+01 8.570946433575343804e-01 5.067264470602026449e-01
1.280000000000000071e+01 4.965842242151300923e+01 5.864855122675933785e-01 4.647341060581595684e-01
