2.100000000000000089e+00 5.110497996044992419e+01 7.216979909637899482e-02 6.948425817029857399e-02
2.899999999999999911e+00 5.124300217926489864e+01 8.568735862127141445e-02 8.038596963615418645e-02
3.799999999999999822e+00 5.123920915939052634e+01 7.516553167805284374e-02 7.275432375691082143e-02
4.900000000000000355e+00 5.105894468519997531e+01 1.093764327885793364e-01 1.028950670421622249e-01
5.900000000000000355e+00 5.087792080502454439e+01 1.248586364362012091e-01 1.155930645539342549e-01
6.799999999999999822e+00 5.068522992347990908e+01 2.245255587844141587e-01 1.901532008595196999e-01
7.900000000000000355e+00 5.037298156435318930e+01 6.918286850248165365e-01 4.095590056394655676e-01
9.800000000000000711e+00 5.017420302541572852e+01 8.503252154722460432e-01 5.160769068457256026e-01
1.280000000000000071e+01 4.986172834389387276e+01 5.294273585937787630e-01 5.222508851229861193e-01
