2.100000000000000089e+00 5.220442844564654905e+01 6.785617944662192258e-02 6.085473909416094784e-02
2.899999999999999911e+00 5.238980677238303230e+01 8.050982341609369541e-02 7.433729086439910816e-02
3.799999999999999822e+00 5.250763750431048038e+01 7.532549835099189295e-02 6.896353936146937258e-02
4.900000000000000355e+00 5.241572840191632565e+01 1.050229952213044271e-01 1.040192617544590803e-01
5.900000000000000355e+00 5.241669592968483471e+01 1.382227698888627287e-01 1.323838568845303598e-01
6.799999999999999822e+00 5.231946942340166373e+01 2.387475009196009523e-01 2.144476151806244957e-01
7.900000000000000355e+00 5.216725657178691478e+01 6.228622783716630806e-01 4.677905714532357706e-01
9.800000000000000711e+00 5.217777196422387220e+01 8.257237747340866463e-01 5.428178791698528016e-01
1.280000000000000071e+01 5.188769352563401327e+01 5.633913649024790971e-01 5.950277082874322332e-01
