2.100000000000000089e+00 5.074249482373058839e+01 7.364025041645305691e-02 7.189105200688317154e-02
2.899999999999999911e+00 5.094117441714319483e+01 8.794991462679035976e-02 8.505948264925677904e-02
3.799999999999999822e+00 5.098914739696517984e+01 7.760399872020684597e-02 7.485135938102871478e-02
4.900000000000000355e+00 5.086055141998815543e+01 1.117485348895925767e-01 1.039284713550614470e-01
5.900000000000000355e+00 5.071225242127088961e+01 1.266209009864098789e-01 1.159335862506125636e-01
6.799999999999999822e+00 5.055387820378308561e+01 2.253398776851724961e-01 1.845914450335541801e-01
7.900000000000000355e+00 5.026273712394979754e+01 6.720736917730718574e-01 4.024804551975549316e-01
9.800000000000000711e+00 5.008529212717902368e+01 8.147931501663663312e-01 5.239973620788873632e-01
1.280000000000000071e+01 4.982602693582117581e+01 5.887596433072630475e-01 5.428369060703346349e-01
